period,link_id,from_node_id,to_node_id,road,direction,street_name,target_origin,target_position_mi,network_length_mi,lanes,capacity,free_speed,link_type,allowed_use,period_volume,primary_mapped_tmc,mapped_tmc_count,primary_map_status,primary_map_confidence,primary_map_distance_to_tmc_ft,bridge_from_tmc,bridge_to_tmc,bridge_path_miles,t2_hour,assignment_status,assignment_tier,assignment_method,assignment_confidence,selected_tmc,left_anchor_tmc,right_anchor_tmc,left_anchor_distance_mi,right_anchor_distance_mi,anchor_gap_mi,propagation_minutes_per_mile,propagation_anchor_count,profile_detection_succeeded,profile_minimum_ratio,profile_coverage,linear_t2_candidate,profile_t2_candidate,t2_source_method,episode_id,source_screened_accepted,daily_probe_day_count,daily_probe_t2_std_hour,selected_map_status,selected_map_confidence,selected_map_distance_to_tmc_ft
AM,31770,35056,35059,VA-695,SOUTHBOUND,ramp,mapped_route_link,1.152196,0.12,2.0,2000.0,64.3736,506.0,sov;hov2;hov3;trk;apv;com,941.08069,110N51846,1,review_length,22.48,267.7,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31771,35057,34002,VA-123,NORTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,28.331184439252336,0.72,1.0,1100.0,93.34172,502.0,sov;hov2;hov3;trk;apv;com,2565.20874,110-06994,1,matched,82.58,2.36,,,,7.5,assigned,A_direct,direct_mapped_tmc,high,110-06994,110-06994,110-06994,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_NB::110-06994__Weekday__0001,False,0,,matched,82.58,2.36
AM,31772,35057,35059,VA-123,SOUTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,1.1183709999999998,0.15,2.0,1100.0,93.34172,502.0,sov;hov2;hov3;trk;apv;com,3884.79004,110P06995,1,matched,94.74,4.82,,,,8.0,assigned,A_direct,direct_mapped_tmc,high,110P06995,110P06995,110P06995,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_SB::110P06995__Weekday__0022,False,0,,matched,94.74,4.82
AM,31775,35059,34488,VA-123,SOUTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,1.240047,0.05,2.0,1100.0,93.34172,502.0,sov;hov2;hov3;trk;apv;com,4103.71436,110P06995,1,matched,94.74,36.06,,,,8.0,assigned,A_direct,direct_mapped_tmc,high,110P06995,110P06995,110P06995,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_SB::110P06995__Weekday__0022,False,0,,matched,94.74,36.06
AM,31776,35059,35057,VA-123,NORTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,27.89967375,0.15,2.0,1100.0,93.34172,502.0,sov;hov2;hov3;trk;apv;com,2811.09448,110N06995,1,matched,98.74,0.0,,,,8.2,assigned,A_direct,direct_mapped_tmc,high,110N06995,110N06995,110N06995,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N06995__AM,False,5,0.3999999999999999,matched,98.74,0.0
AM,31778,35060,34797,VA-243,NORTHBOUND,Nutley Street,mapped_route_link,0.7277975405405406,0.12,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,3158.76538,110+13636,1,matched,93.52,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31779,35060,35062,VA-243,SOUTHBOUND,Nutley Street,mapped_route_link,1.1781475,0.37,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2871.11987,110N13635,1,matched,95.64,16.31,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31781,35061,34850,I-66,EASTBOUND,I-66,mapped_route_link,44.93024244409938,0.29,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,20008.51563,110-04175,1,matched,84.69,0.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,high,110-04175,110-04175,110-04175,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__I66_EB::110-04175__Weekday__0013,True,0,,matched,84.69,0.0
AM,31782,35062,34688,VA-243,SOUTHBOUND,Nutley Street,mapped_route_link,1.4044009499999999,0.09,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2257.3606,110-13634,1,matched,86.21,77.9,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31783,35062,35060,VA-243,NORTHBOUND,Nutley Street,mapped_route_link,0.48615500000000006,0.37,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1750.66235,110P13635,1,matched,97.9,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31788,35064,35702,VA-123,SOUTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,12.473804343749999,0.31,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2819.17456,110P10021,1,matched,83.94,0.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,high,110P10021,110P10021,110P10021,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_SB::110P10021__Weekday__0029,False,0,,matched,83.94,0.0
AM,31789,35064,35864,VA-123,NORTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,16.785736470588237,0.14,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3602.25806,110-10020,1,matched,83.08,37.21,,,,7.75,assigned,A_direct,direct_mapped_tmc,medium,110-10020,110-10020,110-10020,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-10020__AM,False,1,0.0,matched,83.08,37.21
AM,31790,35065,34862,I-66,EASTBOUND,I-66,mapped_route_link,42.558615355855856,0.53,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,18222.72461,110-04177,1,matched,96.82,0.0,,,,8.5,assigned,A_direct,direct_mapped_tmc,high,110-04177,110-04177,110-04177,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__I66_EB::110-04177__Weekday__0015,False,0,,matched,96.82,0.0
AM,31792,35066,34368,VA-123,SOUTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,12.977105512195124,0.2,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4552.31006,110+10022,1,matched,94.59,56.37,,,,8.65,assigned,A_direct,direct_mapped_tmc,medium,110+10022,110+10022,110+10022,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+10022__AM,False,5,0.1999999999999999,matched,94.59,56.37
AM,31794,35066,35702,VA-123,NORTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,16.284256578125,0.33,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3445.96704,110N10021,1,matched,84.73,19.11,,,,8.0,assigned,A_direct,direct_mapped_tmc,high,110N10021,110N10021,110N10021,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_NB::110N10021__Weekday__0033,False,0,,matched,84.73,19.11
AM,31795,35067,35065,I-66,EASTBOUND,I-66,mapped_route_link,16.709644,0.99,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,17059.23242,110P58633,2,matched,62.45,38.41,,,,8.25,assigned,A_direct,direct_mapped_tmc,medium,110P58633,110P58633,110P58633,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P58633__AM,False,1,0.0,matched,62.45,38.41
AM,31798,35068,36605,US-50,WESTBOUND,US 50 - Lee Jackson Memorial Highway,mapped_route_link,15.28805597093023,0.11,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4918.65967,110P05742,1,matched,95.85,67.7,,,,7.850783,assigned,B_bracketed,linear_t2_interpolation,medium,,110+05733,110+05745,3.646995970930229,2.4632225290697676,6.110218499999997,,0,False,,,7.850782915090098,,,,,,,,,
AM,31799,35068,36680,US-50,EASTBOUND,US 50 - Lee Jackson Memorial Highway,mapped_route_link,28.08055458,0.33,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5628.8667,110N05742,1,matched,97.32,0.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,high,110N05742,110N05742,110N05742,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US50_EB::110N05742__Weekday__0045,False,0,,matched,97.32,0.0
AM,31800,35069,34874,I-66,EASTBOUND,I-66,mapped_route_link,15.895602371859297,0.06,4.0,2000.0,111.04446,301.0,sov;hov2;hov3;trk;apv;com,19544.27734,110+58633,3,review_od_distance,90.17,68.64,,,,7.5,assigned,A_direct,direct_mapped_tmc,low,110+58633,110+58633,110+58633,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+58633__AM,False,3,0.5400617248673217,review_od_distance,90.17,68.64
AM,31801,35070,34361,US-50,EASTBOUND,US 50 - Lee Jackson Memorial Highway,mapped_route_link,28.521176506666666,0.16,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3428.00171,110N05742,1,matched,97.32,5.0,,,,8.75,assigned,A_direct,direct_mapped_tmc,high,110N05742,110N05742,110N05742,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US50_EB::110N05742__Weekday__0045,False,0,,matched,97.32,5.0
AM,31803,35070,36680,US-50,WESTBOUND,US 50 - Lee Jackson Memorial Highway,mapped_route_link,14.695871244186044,0.26,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3577.43628,110P05742,1,matched,95.85,46.67,,,,7.875012,assigned,B_bracketed,linear_t2_interpolation,medium,,110+05733,110+05745,3.054811244186043,3.055407255813954,6.110218499999997,,0,False,,,7.875012192927878,,,,,,,,,
AM,31804,35071,35069,I-66,EASTBOUND,I-66,mapped_route_link,39.822927500000006,1.1,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,16924.14258,110N04179,2,matched,95.78,13.89,,,,8.25,assigned,A_direct,direct_mapped_tmc,high,110N04179,110N04179,110N04179,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__I66_EB::110N04179__Weekday__0042,True,0,,matched,95.78,13.89
AM,31806,35072,35074,VA-286,SOUTHBOUND,VA 286 - Fairfax County Parkway,mapped_route_link,12.359810499999998,0.6,3.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,3671.33154,110N05619,1,matched,90.24,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31808,35072,35697,VA-286,NORTHBOUND,VA 286 - Fairfax County Parkway,corridor_gap_bridge,19.395806999999998,0.02,3.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,7167.78467,,0,,,,110P05619,110+05620,0.02,8.182577,assigned,B_bracketed,linear_t2_interpolation,medium,,110+05616,110+05622,4.6985034999999975,1.7350855000000038,6.433589000000001,,0,True,0.5996222427610659,1.0,8.18257707711823,8.25,,,,,,,,
AM,31810,35074,34349,VA-286,SOUTHBOUND,VA 286 - Fairfax County Parkway,mapped_route_link,13.375633999999998,0.76,3.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,6207.01465,110N05618,2,matched,59.14,0.0,,,,8.5,assigned,A_direct,direct_mapped_tmc,medium,110N05618,110N05618,110N05618,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N05618__AM,False,1,0.0,matched,59.14,0.0
AM,31811,35074,35072,VA-286,NORTHBOUND,VA 286 - Fairfax County Parkway,mapped_route_link,19.137878,0.6,3.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,6873.08008,110P05619,1,matched,91.23,132.04,,,,8.326923,assigned,A_direct,direct_mapped_tmc,medium,110P05619,110P05619,110P05619,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P05619__AM,False,13,0.3969186046259672,matched,91.23,132.04
AM,31815,35075,35077,VA-28,SOUTHBOUND,VA 28 - Sully Road,mapped_route_link,14.174957000000001,0.42,5.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,6738.99609,110N05668,3,matched,93.71,21.1,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31817,35075,35742,VA-28,NORTHBOUND,VA 28 - Sully Road,mapped_route_link,16.940720352941177,0.09,5.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,12726.88184,110P05668,1,matched,91.44,141.44,,,,7.9,assigned,A_direct,direct_mapped_tmc,high,110P05668,110P05668,110P05668,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P05668__AM,False,10,0.4769696007084729,matched,91.44,141.44
AM,31821,35077,35075,VA-28,NORTHBOUND,VA 28 - Sully Road,mapped_route_link,16.398903999999998,0.42,5.0,1200.0,83.68568,205.0,sov;hov2;hov3;trk;apv;com,7681.56396,110+05668,6,review_length,34.59,11.27,,,,7.0,assigned,A_direct,direct_mapped_tmc,low,110+05668,110+05668,110+05668,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+05668__AM,False,3,0.7071067811865476,review_length,34.59,11.27
AM,31823,35078,35076,I-66,EASTBOUND,I-66,mapped_route_link,34.924727,0.47,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,14481.98828,110N04182,1,matched,91.72,100.06,,,,6.25,assigned,A_direct,direct_mapped_tmc,medium,110N04182,110N04182,110N04182,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N04182__AM,False,1,0.0,matched,91.72,100.06
AM,31825,35078,35703,I-66,EASTBOUND,ramp,corridor_gap_bridge,10.311164,0.01,1.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,1702.23755,,0,,,,110P58629,110+58630,0.01,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31826,35079,35081,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,12.5980365,0.45,2.0,960.0,83.68568,402.0,sov;hov2;hov3;trk;apv;com,4360.76367,110N06798,1,matched,95.76,3.94,,,,7.75,assigned,A_direct,direct_mapped_tmc,high,110N06798,110N06798,110N06798,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_NB::110N06798__Weekday__0048,True,0,,matched,95.76,3.94
AM,31828,35079,36552,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,21.801248781250003,0.09,2.0,840.0,74.02964,403.0,sov;hov2;hov3;trk;apv;com,1560.51978,110+06799,1,matched,95.06,52.38,,,,7.9375,assigned,A_direct,direct_mapped_tmc,high,110+06799,110+06799,110+06799,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+06799__AM,False,16,0.5340002340823456,matched,95.06,52.38
AM,31829,35080,34902,I-66,EASTBOUND,I-66,mapped_route_link,34.25378075609756,0.18,4.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,17635.95313,110-04182,1,matched,89.87,17.32,,,,8.0,assigned,A_direct,direct_mapped_tmc,high,110-04182,110-04182,110-04182,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__I66_EB::110-04182__Weekday__0024,True,0,,matched,89.87,17.32
AM,31830,35081,34341,US-29,NORTHBOUND,US 29 - Lee Highway,corridor_gap_bridge,12.794977249999999,0.14,3.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2744.18823,,0,,,,110N06798,110-06797,0.14,7.771153,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110N06798,110N06797,0.19694074999999955,0.5789092500000006,0.7758500000000002,,0,True,0.6158779534990299,1.0,7.771153224420528,7.75,,,,,,,,
AM,31831,35081,35079,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,21.60959,0.45,2.0,960.0,83.68568,402.0,sov;hov2;hov3;trk;apv;com,1984.57947,110P06798,1,matched,94.12,57.84,,,,8.25,assigned,A_direct,direct_mapped_tmc,high,110P06798,110P06798,110P06798,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110P06798__Weekday__0048,True,0,,matched,94.12,57.84
AM,31833,35082,35080,I-66,EASTBOUND,I-66,mapped_route_link,33.929093,0.46,3.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,14102.37891,110N04183,1,matched,99.09,5.48,,,,7.75,assigned,A_direct,direct_mapped_tmc,high,110N04183,110N04183,110N04183,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__I66_EB::110N04183__Weekday__0045,True,0,,matched,99.09,5.48
AM,31835,35083,34467,VA-123,NORTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,24.0175765,0.12,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3510.05542,110-10013,2,matched,97.84,0.0,,,,7.5,assigned,A_direct,direct_mapped_tmc,high,110-10013,110-10013,110-10013,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_NB::110-10013__Weekday__0005,True,0,,matched,97.84,0.0
AM,31836,35083,35085,VA-123,SOUTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,5.2274505,0.35,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3419.98486,110P10014,1,matched,95.09,19.46,,,,8.625,assigned,A_direct,direct_mapped_tmc,high,110P10014,110P10014,110P10014,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P10014__AM,False,10,0.2015564437074637,matched,95.09,19.46
AM,31838,35084,35153,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,25.869480833333334,0.04,2.0,1900.0,101.38842,201.0,sov;hov2;hov3;com;apv,6466.63965,110N04227,1,matched,97.22,26.4,,,,7.625,assigned,A_direct,direct_mapped_tmc,high,110N04227,110N04227,110N04227,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N04227__AM,False,2,0.125,matched,97.22,26.4
AM,31839,35085,34453,VA-123,SOUTHBOUND,VA 123 - Dolley Madison Boulevard,corridor_gap_bridge,5.335357875,0.01,4.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,3328.29468,,0,,,,110P10014,110+10015,0.02,8.619329,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110P10014,110P10015,0.10790737499999992,0.729500625,0.8374079999999999,,0,True,0.5691591147645815,1.0,8.619328817314857,8.5,,,,,,,,
AM,31840,35085,35083,VA-123,NORTHBOUND,VA 123 - Dolley Madison Boulevard,mapped_route_link,23.783347405405408,0.35,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2627.20654,110N10014,1,matched,99.65,0.0,,,,7.653846,assigned,A_direct,direct_mapped_tmc,high,110N10014,110N10014,110N10014,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N10014__AM,False,13,0.2307692307692307,matched,99.65,0.0
AM,31843,35086,35084,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,25.660827020833334,0.38,2.0,1900.0,101.38842,201.0,sov;hov2;hov3;com;apv,5162.67773,110N04227,1,matched,97.22,0.0,,,,7.625,assigned,A_direct,direct_mapped_tmc,high,110N04227,110N04227,110N04227,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N04227__AM,False,2,0.125,matched,97.22,0.0
AM,31844,35087,35089,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,37.09404800000001,0.29,4.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5313.25928,110N05699,1,matched,94.2,59.1,,,,8.75,assigned,A_direct,direct_mapped_tmc,high,110N05699,110N05699,110N05699,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110N05699__Weekday__0050,True,0,,matched,94.2,59.1
AM,31846,35087,36040,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,14.613785646153847,0.32,3.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,2985.11182,110+05700,1,matched,95.62,24.05,,,,7.75,assigned,A_direct,direct_mapped_tmc,high,110+05700,110+05700,110+05700,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05700__Weekday__0018,True,0,,matched,95.62,24.05
AM,31847,35088,35428,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,23.595649,0.04,3.0,1900.0,101.38842,101.0,sov;hov2;hov3;trk;apv;com,11073.32031,110-04229,1,matched,94.63,0.0,,,,7.833333,assigned,A_direct,direct_mapped_tmc,medium,110-04229,110-04229,110-04229,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-04229__AM,False,3,0.4714045207910317,matched,94.63,0.0
AM,31848,35089,35087,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,14.286685,0.29,4.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5609.70166,110P05699,1,matched,97.05,1.81,,,,7.630952,assigned,A_direct,direct_mapped_tmc,high,110P05699,110P05699,110P05699,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110P05699__AM,False,21,0.5379582632235717,matched,97.05,1.81
AM,31850,35089,35949,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,37.354482575342466,0.19,4.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,8472.78418,110-05698,1,matched,95.27,109.7,,,,8.600198,assigned,B_bracketed,linear_t2_interpolation,medium_high,,110N05699,110N05697,0.2604345753424582,1.0434589246575285,1.3038934999999867,,0,True,0.4476409188527631,1.0,8.600197940624103,8.75,,,,,,,,
AM,31859,35094,35092,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,22.204111499999996,0.26,3.0,2000.0,120.7005,501.0,sov;hov2;hov3;trk;apv;com,13602.41309,110N04231,1,matched,99.63,3.94,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31860,35095,34565,VA-674,NORTHBOUND,VA 674 - Hunter Mill Road,mapped_route_link,5.163166027322404,0.04,1.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,1608.50623,110+10105,1,matched,57.54,0.36,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31861,35095,35097,VA-674,SOUTHBOUND,VA 674 - Hunter Mill Road,mapped_route_link,6.089682,0.12,1.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,1698.76965,110N10104,2,matched,94.98,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31863,35096,35416,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,20.020971561643837,0.26,3.0,2000.0,120.7005,501.0,sov;hov2;hov3;trk;apv;com,13778.66602,110-04231,1,matched,81.48,0.0,,,,8.666667,assigned,A_direct,direct_mapped_tmc,high,110-04231,110-04231,110-04231,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-04231__AM,False,3,0.1178511301977579,matched,81.48,0.0
AM,31864,35097,34601,VA-674,SOUTHBOUND,VA 674 - Hunter Mill Road,corridor_gap_bridge,6.39663144,0.28,2.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,1940.61792,,0,,,,110N10104,110-10103,0.5,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31865,35097,35095,VA-674,NORTHBOUND,VA 674 - Hunter Mill Road,mapped_route_link,4.957917,0.12,1.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,1896.03259,110P10104,2,matched,94.98,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31870,35099,34564,VA-828,NORTHBOUND,Wiehle Avenue,mapped_route_link,0.3275339189189189,0.18,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2037.88879,110+11499,1,matched,85.68,1.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31871,35099,35101,VA-828,SOUTHBOUND,Wiehle Avenue,mapped_route_link,4.917836,0.11,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2154.51929,110N11498,1,matched,96.97,81.96,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31874,35100,35410,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,corridor_gap_bridge,18.365845846153846,0.12,3.0,2000.0,111.04446,301.0,sov;hov2;hov3;trk;apv;com,13562.8252,,0,,,,110N04233,110-04232,0.13,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31875,35101,34583,VA-828,SOUTHBOUND,Wiehle Avenue,mapped_route_link,5.030837000000001,0.13,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2037.85486,110-11497,1,matched,90.63,22.88,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31876,35101,35099,VA-828,NORTHBOUND,Wiehle Avenue,mapped_route_link,0.1830455,0.11,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1912.55615,110P11498,1,matched,99.88,1.07,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31878,35102,35100,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,18.041058,0.51,3.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,12420.75195,110N04233,1,matched,98.87,0.04,,,,8.5,assigned,A_direct,direct_mapped_tmc,high,110N04233,110N04233,110N04233,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110N04233__AM,False,2,0.0,matched,98.87,0.04
AM,31881,35103,34563,VA-602,NORTHBOUND,VA 602 - Reston Parkway,mapped_route_link,3.3616669999999997,0.12,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2503.54053,110+58001,2,matched,97.47,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31882,35103,35105,VA-602,SOUTHBOUND,VA 602 - Reston Parkway,mapped_route_link,3.2230221249999995,0.18,3.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,1857.83972,110N58000,1,matched,96.82,47.03,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31885,35104,35404,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,17.385602048780488,0.08,3.0,1900.0,101.38842,101.0,sov;hov2;hov3;trk;apv;com,12883.5293,110-04233,1,matched,97.81,0.0,,,,8.5,assigned,A_direct,direct_mapped_tmc,medium,110-04233,110-04233,110-04233,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-04233__AM,False,3,0.2041241452319315,matched,97.81,0.0
AM,31886,35105,34578,VA-602,SOUTHBOUND,VA 602 - Reston Parkway,mapped_route_link,3.3378116249999996,0.06,3.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,1729.31323,110N58000,1,matched,96.82,47.03,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31887,35105,35103,VA-602,NORTHBOUND,VA 602 - Reston Parkway,mapped_route_link,3.2256408749999994,0.18,3.0,500.0,64.3736,103.0,sov;hov2;hov3;trk;apv;com,2204.81299,110P58000,1,matched,99.26,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
AM,31898,35110,35108,VA-267,EASTBOUND,VA 267 - Dulles Toll Road,mapped_route_link,14.2966575,0.66,3.0,1900.0,101.38842,201.0,sov;hov2;hov3;trk;apv;com,10790.78613,110N04236,1,matched,98.68,1.61,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
