episode_id,sensor_uid,tmc_code,corridor,link_id,date,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,min_speed_mph,mean_speed_mph,episode_demand,demand_capacity_ratio,magnitude,road_order,direction,is_clean_valid_episode,corridor_output,tmc,t2_source_method,daily_probe_day_count,daily_probe_t2_min_hour,daily_probe_t2_max_hour,daily_probe_t2_std_hour,screened_acceptance_share,anchor_t2_hour,anchor_source_method,anchor_episode_id,anchor_daily_probe_day_count,anchor_daily_t2_std_hour,anchor_source_reliable
daily_probe_mean__110P04301__MD,,110P04301,I395HOV_NB,,DailyMean,MD,11.777777777777779,12.694444444444445,14.11111111111111,2.5833333333333335,,,31.686666666666667,,,,,23.0,NORTHBOUND,False,I395HOV_NB,110P04301,daily_probe_mean,9,9.0,14.75,2.559779118557394,0.1111111111111111,11.5,daily_probe_mean,daily_probe_mean__110P04301__MD,2.0,2.25,False
state_transition__I395HOV_NB::110P04301__Weekday__0012,I395HOV_NB::110P04301,110P04301,I395HOV_NB,11.0,Weekday,PM,17.25,18.0,19.0,2.0,120.0,41.27724999999999,40.51217391304348,41.32626791007905,3718.576186178586,1.957145361146624,0.0188850909012854,23.0,NORTHBOUND,False,I395HOV_NB,110P04301,average_weekday,0,,,,0.0,17.46875,daily_probe_mean,daily_probe_mean__110P04301__PM,8.0,0.955555303213791,True
state_transition__I395HOV_NB::110P04302__Weekday__0013,I395HOV_NB::110P04302,110P04302,I395HOV_NB,12.0,Weekday,AM,8.0,8.25,9.0,1.25,75.0,41.80785,40.572272727272725,42.3447435535479,2043.7957022647663,1.0756819485604034,0.0304537357577387,25.0,NORTHBOUND,False,I395HOV_NB,110P04302,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110P04302__MD,,110P04302,I395HOV_NB,,DailyMean,MD,7.75,9.0,10.25,2.75,,,7.8,,,,,25.0,NORTHBOUND,False,I395HOV_NB,110P04302,daily_probe_mean,1,9.0,9.0,0.0,0.0,,,,,,False
state_transition__I495_CW::110P04603__Weekday__0015,I495_CW::110P04603,110P04603,I495_CW,7.0,Weekday,AM,7.25,8.25,9.0,2.0,120.0,47.52685,39.14611111111111,44.693863662504974,3444.0704526488744,1.7220352263244372,0.2140886706498446,68.0,CLOCKWISE,True,I495_CW,110P04603,average_weekday,0,,,,1.0,8.25,average_weekday,state_transition__I495_CW::110P04603__Weekday__0015,0.0,,True
state_transition__I495_CW::110P04604__Weekday__0016,I495_CW::110P04604,110P04604,I495_CW,5.0,Weekday,AM,6.5,8.0,11.0,4.75,285.0,47.39699999999999,20.70523809523809,33.269632554706924,8041.135675278711,4.020567837639356,1.2891308847542602,70.0,CLOCKWISE,True,I495_CW,110P04604,average_weekday,0,,,,1.0,8.0,average_weekday,state_transition__I495_CW::110P04604__Weekday__0016,0.0,,True
daily_probe_mean__110P04604__MD,,110P04604,I495_CW,,DailyMean,MD,6.65625,9.1875,11.03125,4.625,,,16.815,,,,,70.0,CLOCKWISE,False,I495_CW,110P04604,daily_probe_mean,8,9.0,9.75,0.2724311839712921,0.75,9.208333333333334,daily_probe_mean,daily_probe_mean__110P04604__MD,6.0,0.3033379120533549,True
state_transition__I495_CW::110P04605__Weekday__0017,I495_CW::110P04605,110P04605,I495_CW,6.0,Weekday,AM,6.25,7.75,11.5,5.5,330.0,47.614,21.55130434782609,29.985423307752853,9206.9587950146,4.6034793975073,1.2093326339573918,72.0,CLOCKWISE,True,I495_CW,110P04605,average_weekday,0,,,,1.0,7.75,average_weekday,state_transition__I495_CW::110P04605__Weekday__0017,0.0,,True
daily_probe_mean__110P04605__MD,,110P04605,I495_CW,,DailyMean,MD,9.9,12.3,13.8,4.15,,,23.012,,,,,72.0,CLOCKWISE,False,I495_CW,110P04605,daily_probe_mean,5,10.5,14.75,1.5198684153570663,0.4,11.125,daily_probe_mean,daily_probe_mean__110P04605__MD,2.0,0.625,False
daily_probe_mean__110P04606__AM,,110P04606,I495_CW,,DailyMean,AM,6.875,7.625,8.25,1.625,,,42.25,,,,,74.0,CLOCKWISE,False,I495_CW,110P04606,daily_probe_mean,2,7.5,7.75,0.125,0.0,,,,,,False
daily_probe_mean__110P04606__MD,,110P04606,I495_CW,,DailyMean,MD,7.75,9.5,10.625,3.125,,,26.695,,,,,74.0,CLOCKWISE,False,I495_CW,110P04606,daily_probe_mean,2,9.25,9.75,0.25,0.5,9.25,daily_probe_mean,daily_probe_mean__110P04606__MD,1.0,0.0,False
daily_probe_mean__110P04607__AM,,110P04607,I495_CW,,DailyMean,AM,7.642857142857143,7.928571428571429,8.892857142857142,1.5,,,37.42,,,,,76.0,CLOCKWISE,False,I495_CW,110P04607,daily_probe_mean,7,6.25,8.75,0.8526668847366657,0.2857142857142857,8.0,daily_probe_mean,daily_probe_mean__110P04607__AM,2.0,0.75,False
daily_probe_mean__110P04607__MD,,110P04607,I495_CW,,DailyMean,MD,10.5,11.604166666666666,12.375,2.125,,,34.04333333333333,,,,,76.0,CLOCKWISE,False,I495_CW,110P04607,daily_probe_mean,12,9.25,14.25,1.4305387000085743,0.25,10.333333333333334,daily_probe_mean,daily_probe_mean__110P04607__MD,3.0,1.359125535858341,False
daily_probe_mean__110P04607__PM,,110P04607,I495_CW,,DailyMean,PM,15.625,16.175,16.75,1.375,,,40.480000000000004,,,,,76.0,CLOCKWISE,False,I495_CW,110P04607,daily_probe_mean,10,15.25,17.25,0.5921359641163506,0.0,,,,,,False
daily_probe_mean__110P04608__AM,,110P04608,I495_CW,,DailyMean,AM,8.375,8.625,8.875,0.75,,,37.4725,,,,,78.0,CLOCKWISE,False,I495_CW,110P04608,daily_probe_mean,4,8.5,8.75,0.125,0.0,,,,,,False
daily_probe_mean__110P04608__MD,,110P04608,I495_CW,,DailyMean,MD,8.6875,9.3125,10.1875,1.75,,,27.97,,,,,78.0,CLOCKWISE,False,I495_CW,110P04608,daily_probe_mean,4,9.0,9.5,0.2072890493972125,0.5,9.25,daily_probe_mean,daily_probe_mean__110P04608__MD,2.0,0.25,False
daily_probe_mean__110P04608__PM,,110P04608,I495_CW,,DailyMean,PM,13.75,15.25,16.75,3.25,,,8.14,,,,,78.0,CLOCKWISE,True,I495_CW,110P04608,daily_probe_mean,1,15.25,15.25,0.0,1.0,15.25,daily_probe_mean,daily_probe_mean__110P04608__PM,1.0,0.0,False
daily_probe_mean__110P04609__AM,,110P04609,I495_CW,,DailyMean,AM,7.833333333333333,8.375,9.291666666666666,1.7083333333333333,,,31.55666666666667,,,,,80.0,CLOCKWISE,False,I495_CW,110P04609,daily_probe_mean,6,7.25,8.75,0.57282196186948,0.5,8.75,daily_probe_mean,daily_probe_mean__110P04609__AM,3.0,0.0,True
daily_probe_mean__110P04609__MD,,110P04609,I495_CW,,DailyMean,MD,10.115384615384615,11.01923076923077,12.096153846153847,2.230769230769231,,,30.87923076923077,,,,,80.0,CLOCKWISE,False,I495_CW,110P04609,daily_probe_mean,13,9.0,14.25,2.0579618802571917,0.38461538461538464,11.2,daily_probe_mean,daily_probe_mean__110P04609__MD,5.0,2.147091055358389,False
daily_probe_mean__110P04609__PM,,110P04609,I495_CW,,DailyMean,PM,16.36111111111111,17.194444444444443,18.083333333333332,1.9722222222222223,,,26.45888888888889,,,,,80.0,CLOCKWISE,False,I495_CW,110P04609,daily_probe_mean,9,15.0,18.75,1.2347839317162705,0.5555555555555556,16.85,daily_probe_mean,daily_probe_mean__110P04609__PM,5.0,1.4017845768876185,False
daily_probe_mean__110P04610__AM,,110P04610,I495_CW,,DailyMean,AM,6.5,7.75,11.0,4.75,,,20.08,,,,,82.0,CLOCKWISE,False,I495_CW,110P04610,daily_probe_mean,1,7.75,7.75,0.0,0.0,,,,,,False
state_transition__I495_CW::110P04610__Weekday__0018,I495_CW::110P04610,110P04610,I495_CW,27.0,Weekday,MD,9.0,14.25,19.0,10.25,615.0,44.3499,19.317380952380955,34.326552457204635,15234.648048390884,8.018235814942571,1.2958547077021678,82.0,CLOCKWISE,False,I495_CW,110P04610,average_weekday,0,,,,0.0,12.931818181818182,daily_probe_mean,daily_probe_mean__110P04610__MD,11.0,1.761620215916009,False
daily_probe_mean__110P04610__PM,,110P04610,I495_CW,,DailyMean,PM,13.125,16.75,18.85,5.975,,,16.408,,,,,82.0,CLOCKWISE,False,I495_CW,110P04610,daily_probe_mean,10,15.25,18.0,1.0062305898749053,0.6,17.083333333333332,daily_probe_mean,daily_probe_mean__110P04610__PM,6.0,0.8620067027323834,True
state_transition__I495_CW::110P04611__Weekday__0019,I495_CW::110P04611,110P04611,I495_CW,25.0,Weekday,AM,7.0,8.0,8.5,1.75,105.0,44.1,41.25409090909091,43.266366862950704,3297.111377093925,1.6485556885469623,0.068984894060093,84.0,CLOCKWISE,False,I495_CW,110P04611,average_weekday,0,,,,0.0,7.0,daily_probe_mean,daily_probe_mean__110P04611__AM,2.0,0.25,False
daily_probe_mean__110P04611__MD,,110P04611,I495_CW,,DailyMean,MD,8.708333333333334,12.291666666666666,15.875,7.416666666666667,,,14.768333333333333,,,,,84.0,CLOCKWISE,False,I495_CW,110P04611,daily_probe_mean,6,9.25,14.75,2.2519281861452765,0.5,12.333333333333334,daily_probe_mean,daily_probe_mean__110P04611__MD,3.0,2.294316649656034,False
state_transition__I495_CW::110P04611__Weekday__0020,I495_CW::110P04611,110P04611,I495_CW,25.0,Weekday,PM,9.25,17.0,19.75,10.75,645.0,44.1,10.409347826086956,19.36406308681208,14607.886237334356,7.303943118667177,3.23657665559802,84.0,CLOCKWISE,True,I495_CW,110P04611,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__I495_CW::110P04611__Weekday__0020,0.0,,True
daily_probe_mean__110P04612__AM,,110P04612,I495_CW,,DailyMean,AM,6.75,7.5,8.916666666666666,2.4166666666666665,,,27.093333333333334,,,,,86.0,CLOCKWISE,False,I495_CW,110P04612,daily_probe_mean,3,6.25,8.5,0.9354143466934853,0.3333333333333333,6.25,daily_probe_mean,daily_probe_mean__110P04612__AM,1.0,0.0,False
state_transition__I495_CW::110P04612__Weekday__0021,I495_CW::110P04612,110P04612,I495_CW,26.0,Weekday,MD,10.25,11.5,12.25,2.25,135.0,43.736,40.81130434782609,42.85186539306105,3575.841616709968,1.7879208083549838,0.0716638612490143,86.0,CLOCKWISE,True,I495_CW,110P04612,average_weekday,0,,,,1.0,11.5,average_weekday,state_transition__I495_CW::110P04612__Weekday__0021,0.0,,True
state_transition__I495_CW::110P04612__Weekday__0022,I495_CW::110P04612,110P04612,I495_CW,26.0,Weekday,PM,13.0,16.25,20.0,7.25,435.0,43.736,9.155,22.70530870928172,9674.356242930244,4.837178121465122,3.777280174767887,86.0,CLOCKWISE,True,I495_CW,110P04612,average_weekday,0,,,,1.0,16.25,average_weekday,state_transition__I495_CW::110P04612__Weekday__0022,0.0,,True
daily_probe_mean__110P04613__AM,,110P04613,I495_CW,,DailyMean,AM,6.75,7.375,8.25,1.75,,,41.099999999999994,,,,,88.0,CLOCKWISE,False,I495_CW,110P04613,daily_probe_mean,2,7.25,7.5,0.125,0.0,,,,,,False
daily_probe_mean__110P04613__MD,,110P04613,I495_CW,,DailyMean,MD,9.8,12.3,16.8,7.25,,,16.44,,,,,88.0,CLOCKWISE,True,I495_CW,110P04613,daily_probe_mean,5,11.25,14.75,1.2884098726725124,1.0,12.3,daily_probe_mean,daily_probe_mean__110P04613__MD,5.0,1.2884098726725124,False
state_transition__I495_CW::110P04613__Weekday__0023,I495_CW::110P04613,110P04613,I495_CW,24.0,Weekday,PM,13.75,16.25,20.0,6.5,390.0,43.743,12.27608695652174,22.68170861746948,9577.903682893835,4.788951841446917,2.5632689923853373,88.0,CLOCKWISE,True,I495_CW,110P04613,average_weekday,0,,,,1.0,16.25,average_weekday,state_transition__I495_CW::110P04613__Weekday__0023,0.0,,True
daily_probe_mean__110P04645__MD,,110P04645,I495_CW,,DailyMean,MD,13.75,14.0,15.25,1.75,,,40.74,,,,,60.0,CLOCKWISE,False,I495_CW,110P04645,daily_probe_mean,1,14.0,14.0,0.0,0.0,,,,,,False
daily_probe_mean__110P04645__PM,,110P04645,I495_CW,,DailyMean,PM,17.75,18.0,18.75,1.25,,,26.56,,,,,60.0,CLOCKWISE,False,I495_CW,110P04645,daily_probe_mean,1,18.0,18.0,0.0,0.0,,,,,,False
daily_probe_mean__110P04646__AM,,110P04646,I495_CW,,DailyMean,AM,7.75,8.0,8.25,0.75,,,46.42,,,,,62.0,CLOCKWISE,False,I495_CW,110P04646,daily_probe_mean,1,8.0,8.0,0.0,0.0,,,,,,False
daily_probe_mean__110P04646__PM,,110P04646,I495_CW,,DailyMean,PM,15.5,16.5,17.75,2.5,,,5.04,,,,,62.0,CLOCKWISE,True,I495_CW,110P04646,daily_probe_mean,1,16.5,16.5,0.0,1.0,16.5,daily_probe_mean,daily_probe_mean__110P04646__PM,1.0,0.0,False
daily_probe_mean__110P04647__AM,,110P04647,I495_CW,,DailyMean,AM,7.541666666666667,8.0,8.791666666666666,1.5,,,37.666666666666664,,,,,64.0,CLOCKWISE,False,I495_CW,110P04647,daily_probe_mean,6,7.75,8.25,0.14433756729740643,0.3333333333333333,7.875,daily_probe_mean,daily_probe_mean__110P04647__AM,2.0,0.125,False
daily_probe_mean__110P04647__MD,,110P04647,I495_CW,,DailyMean,MD,11.583333333333334,12.0,14.0,2.6666666666666665,,,13.87,,,,,64.0,CLOCKWISE,False,I495_CW,110P04647,daily_probe_mean,3,11.0,13.5,1.0801234497346435,0.6666666666666666,12.25,daily_probe_mean,daily_probe_mean__110P04647__MD,2.0,1.25,False
state_transition__I495_CW::110P04647__Weekday__0024,I495_CW::110P04647,110P04647,I495_CW,30.0,Weekday,PM,14.75,17.75,18.5,4.0,240.0,47.285,35.78357142857143,41.78771782823801,6634.883929178026,3.492044173251593,0.321416452082959,64.0,CLOCKWISE,True,I495_CW,110P04647,average_weekday,0,,,,1.0,17.75,average_weekday,state_transition__I495_CW::110P04647__Weekday__0024,0.0,,True
daily_probe_mean__110P04648__MD,,110P04648,I495_CW,,DailyMean,MD,11.5,11.75,12.25,1.0,,,46.9,,,,,66.0,CLOCKWISE,False,I495_CW,110P04648,daily_probe_mean,1,11.75,11.75,0.0,0.0,,,,,,False
daily_probe_mean__110P04648__PM,,110P04648,I495_CW,,DailyMean,PM,17.583333333333332,18.0,18.333333333333332,1.0,,,45.550000000000004,,,,,66.0,CLOCKWISE,False,I495_CW,110P04648,daily_probe_mean,3,17.5,18.25,0.3535533905932738,0.0,,,,,,False
daily_probe_mean__110P04650__AM,,110P04650,I395HOV_NB,,DailyMean,AM,7.25,8.25,9.5,2.5,,,21.39,,,,,1.0,NORTHBOUND,False,I395HOV_NB,110P04650,daily_probe_mean,1,8.25,8.25,0.0,0.0,,,,,,False
daily_probe_mean__110P04650__PM,,110P04650,I395HOV_NB,,DailyMean,PM,15.25,16.875,17.708333333333332,2.7083333333333335,,,39.23833333333334,,,,,1.0,NORTHBOUND,False,I395HOV_NB,110P04650,daily_probe_mean,12,15.0,18.75,1.3559283412727483,0.3333333333333333,17.1875,daily_probe_mean,daily_probe_mean__110P04650__PM,4.0,1.190784930203603,False
state_transition__I395HOV_NB::110P04651__Weekday__0014,I395HOV_NB::110P04651,110P04651,I395HOV_NB,20.0,Weekday,PM,14.75,17.5,19.25,4.75,285.0,49.90685,25.83391304347826,39.95765163897888,8690.828464852259,4.345414232426129,0.931834713386516,2.1,NORTHBOUND,True,I395HOV_NB,110P04651,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I395HOV_NB::110P04651__Weekday__0014,0.0,,True
state_transition__I395HOV_NB::110P04652__Weekday__0015,I395HOV_NB::110P04652,110P04652,I395HOV_NB,21.0,Weekday,PM,14.75,17.5,19.75,5.25,315.0,50.59145,38.12227272727273,44.99443163892698,10174.584478241515,5.087292239120759,0.3270837854272732,4.0,NORTHBOUND,True,I395HOV_NB,110P04652,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I395HOV_NB::110P04652__Weekday__0015,0.0,,True
daily_probe_mean__110P04653__MD,,110P04653,I395HOV_NB,,DailyMean,MD,12.375,12.625,13.25,1.125,,,43.894999999999996,,,,,8.0,NORTHBOUND,False,I395HOV_NB,110P04653,daily_probe_mean,2,12.25,13.0,0.375,0.5,12.25,daily_probe_mean,daily_probe_mean__110P04653__MD,1.0,0.0,False
daily_probe_mean__110P04653__PM,,110P04653,I395HOV_NB,,DailyMean,PM,16.25,17.166666666666668,18.520833333333332,2.5208333333333335,,,40.14666666666667,,,,,8.0,NORTHBOUND,False,I395HOV_NB,110P04653,daily_probe_mean,12,16.0,18.25,0.7861650943380504,0.5,17.541666666666668,daily_probe_mean,daily_probe_mean__110P04653__PM,6.0,0.7694243880258078,True
state_transition__I395HOV_NB::110P04654__Weekday__0016,I395HOV_NB::110P04654,110P04654,I395HOV_NB,19.0,Weekday,MD,12.0,14.5,19.0,7.25,435.0,50.253,33.139782608695654,41.66117043750852,13574.56600188111,6.787283000940556,0.5163949804189105,10.0,NORTHBOUND,True,I395HOV_NB,110P04654,average_weekday,0,,,,1.0,14.5,average_weekday,state_transition__I395HOV_NB::110P04654__Weekday__0016,0.0,,True
daily_probe_mean__110P04654__PM,,110P04654,I395HOV_NB,,DailyMean,PM,11.9,15.0,19.0,7.35,,,34.2,,,,,10.0,NORTHBOUND,True,I395HOV_NB,110P04654,daily_probe_mean,5,15.0,15.0,0.0,1.0,15.0,daily_probe_mean,daily_probe_mean__110P04654__PM,5.0,0.0,True
state_transition__I395HOV_NB::110P04655__Weekday__0017,I395HOV_NB::110P04655,110P04655,I395HOV_NB,16.0,Weekday,MD,12.0,13.0,14.0,2.25,135.0,51.0293,49.15869565217392,50.58772946859904,4326.321343283106,2.163160671641553,0.0380523592623711,12.0,NORTHBOUND,True,I395HOV_NB,110P04655,average_weekday,0,,,,1.0,13.0,average_weekday,state_transition__I395HOV_NB::110P04655__Weekday__0017,0.0,,True
state_transition__I395HOV_NB::110P04655__Weekday__0018,I395HOV_NB::110P04655,110P04655,I395HOV_NB,16.0,Weekday,PM,15.75,17.0,17.25,1.75,105.0,51.0293,49.246086956521744,50.86518743333961,3376.2936532693684,1.6881468266346842,0.036210248441721,12.0,NORTHBOUND,False,I395HOV_NB,110P04655,average_weekday,0,,,,0.0,16.75,daily_probe_mean,daily_probe_mean__110P04655__PM,13.0,0.5,True
daily_probe_mean__110P04656__AM,,110P04656,I395HOV_NB,,DailyMean,AM,8.0,8.25,8.5,0.75,,,45.88,,,,,14.0,NORTHBOUND,False,I395HOV_NB,110P04656,daily_probe_mean,1,8.25,8.25,0.0,0.0,,,,,,False
daily_probe_mean__110P04656__MD,,110P04656,I395HOV_NB,,DailyMean,MD,14.5,14.75,15.75,1.5,,,48.13,,,,,14.0,NORTHBOUND,True,I395HOV_NB,110P04656,daily_probe_mean,1,14.75,14.75,0.0,1.0,14.75,daily_probe_mean,daily_probe_mean__110P04656__MD,1.0,0.0,False
daily_probe_mean__110P04656__PM,,110P04656,I395HOV_NB,,DailyMean,PM,14.75,15.566666666666666,16.583333333333332,2.0833333333333335,,,47.034,,,,,14.0,NORTHBOUND,False,I395HOV_NB,110P04656,daily_probe_mean,15,15.0,17.25,0.6980130530457307,0.7333333333333333,15.590909090909092,daily_probe_mean,daily_probe_mean__110P04656__PM,11.0,0.7780564894828949,True
daily_probe_mean__110P04657__MD,,110P04657,I395HOV_NB,,DailyMean,MD,12.55,13.2,14.8,2.5,,,30.926,,,,,16.0,NORTHBOUND,False,I395HOV_NB,110P04657,daily_probe_mean,5,12.75,13.75,0.36742346141747667,0.6,13.25,daily_probe_mean,daily_probe_mean__110P04657__MD,3.0,0.3535533905932738,True
daily_probe_mean__110P04657__PM,,110P04657,I395HOV_NB,,DailyMean,PM,15.9375,16.375,17.1875,1.5,,,47.37,,,,,16.0,NORTHBOUND,False,I395HOV_NB,110P04657,daily_probe_mean,4,15.5,18.75,1.375,0.5,17.125,daily_probe_mean,daily_probe_mean__110P04657__PM,2.0,1.625,False
daily_probe_mean__110P04658__MD,,110P04658,I95HOV_NB,,DailyMean,MD,12.40625,13.15625,14.75,2.59375,,,43.49375,,,,,1.1,NORTHBOUND,False,I95HOV_NB,110P04658,daily_probe_mean,8,12.0,14.5,0.8654614015078893,0.375,12.333333333333334,daily_probe_mean,daily_probe_mean__110P04658__MD,3.0,0.31180478223116176,True
state_transition__I95HOV_NB::110P04658__Weekday__0012,I95HOV_NB::110P04658,110P04658,I95HOV_NB,14.0,Weekday,PM,15.5,17.5,19.25,4.0,240.0,51.8,45.85369565217391,48.4735146986166,7884.070506182976,3.942035253091488,0.1296799366605507,1.1,NORTHBOUND,True,I95HOV_NB,110P04658,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I95HOV_NB::110P04658__Weekday__0012,0.0,,True
daily_probe_mean__110P04659__MD,,110P04659,I95HOV_NB,,DailyMean,MD,12.083333333333334,13.0,15.38888888888889,3.5555555555555554,,,38.91,,,,,2.1,NORTHBOUND,False,I95HOV_NB,110P04659,daily_probe_mean,9,12.0,14.0,0.6561673228343176,0.6666666666666666,13.464285714285714,daily_probe_mean,daily_probe_mean__110P04659__MD,7.0,0.7371345514482248,True
state_transition__I95HOV_NB::110P04659__Weekday__0013,I95HOV_NB::110P04659,110P04659,I95HOV_NB,13.0,Weekday,PM,16.75,17.75,18.0,1.5,90.0,51.555,50.55869565217391,51.2391304347826,2953.6636530015767,1.4768318265007885,0.0197058949993551,2.1,NORTHBOUND,False,I95HOV_NB,110P04659,average_weekday,0,,,,0.0,16.890625,daily_probe_mean,daily_probe_mean__110P04659__PM,16.0,0.522679021364929,True
state_transition__I95HOV_NB::110P04660__Weekday__0014,I95HOV_NB::110P04660,110P04660,I95HOV_NB,23.0,Weekday,MD,12.75,13.75,22.25,9.75,585.0,51.1,42.06704545454546,47.69305968786403,18399.40509963352,9.19970254981676,0.2147275723277233,4.0,NORTHBOUND,False,I95HOV_NB,110P04660,average_weekday,0,,,,0.0,13.722222222222221,daily_probe_mean,daily_probe_mean__110P04660__MD,9.0,0.5061351988413499,True
daily_probe_mean__110P04660__PM,,110P04660,I95HOV_NB,,DailyMean,PM,13.8,16.075,22.0,8.45,,,31.168,,,,,4.0,NORTHBOUND,False,I95HOV_NB,110P04660,daily_probe_mean,10,15.0,17.75,1.0609547586961472,0.3,17.25,daily_probe_mean,daily_probe_mean__110P04660__PM,3.0,0.408248290463863,True
daily_probe_mean__110P04661__MD,,110P04661,I95HOV_NB,,DailyMean,MD,11.916666666666666,13.416666666666666,16.916666666666668,5.25,,,40.949999999999996,,,,,6.0,NORTHBOUND,False,I95HOV_NB,110P04661,daily_probe_mean,3,13.0,14.25,0.5892556509887895,0.0,,,,,,False
state_transition__I95HOV_NB::110P04661__Weekday__0015,I95HOV_NB::110P04661,110P04661,I95HOV_NB,24.0,Weekday,PM,12.5,17.5,20.0,7.75,465.0,51.22705,39.74326086956522,45.6594080557124,14747.179767162705,7.373589883581351,0.2889493433395871,6.0,NORTHBOUND,True,I95HOV_NB,110P04661,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I95HOV_NB::110P04661__Weekday__0015,0.0,,True
daily_probe_mean__110P04662__MD,,110P04662,I95HOV_NB,,DailyMean,MD,12.75,13.444444444444445,16.61111111111111,4.111111111111111,,,39.867777777777775,,,,,8.0,NORTHBOUND,False,I95HOV_NB,110P04662,daily_probe_mean,9,12.0,14.5,0.8561686115234689,0.7777777777777778,13.357142857142858,daily_probe_mean,daily_probe_mean__110P04662__MD,7.0,0.9147320339189784,True
state_transition__I95HOV_NB::110P04662__Weekday__0016,I95HOV_NB::110P04662,110P04662,I95HOV_NB,21.0,Weekday,PM,12.25,17.0,19.75,7.75,465.0,51.177,40.68,44.91865093076629,14491.136521241173,7.245568260620585,0.2580383480825958,8.0,NORTHBOUND,True,I95HOV_NB,110P04662,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__I95HOV_NB::110P04662__Weekday__0016,0.0,,True
daily_probe_mean__110P04663__MD,,110P04663,I95HOV_NB,,DailyMean,MD,12.772727272727273,13.545454545454545,15.590909090909092,3.0681818181818183,,,46.77363636363636,,,,,10.0,NORTHBOUND,False,I95HOV_NB,110P04663,daily_probe_mean,11,12.5,14.5,0.721568539381252,0.6363636363636364,13.5,daily_probe_mean,daily_probe_mean__110P04663__MD,7.0,0.6943650748294136,True
daily_probe_mean__110P04663__PM,,110P04663,I95HOV_NB,,DailyMean,PM,15.204545454545455,16.613636363636363,18.522727272727273,3.5681818181818183,,,45.974545454545456,,,,,10.0,NORTHBOUND,False,I95HOV_NB,110P04663,daily_probe_mean,11,15.5,18.25,0.7713892158398699,0.6363636363636364,16.5,daily_probe_mean,daily_probe_mean__110P04663__PM,7.0,0.6546536707079771,True
daily_probe_mean__110P04664__MD,,110P04664,I95HOV_NB,,DailyMean,MD,13.25,13.791666666666666,15.375,2.375,,,46.79666666666666,,,,,12.0,NORTHBOUND,False,I95HOV_NB,110P04664,daily_probe_mean,6,13.0,14.75,0.5667279378639768,0.8333333333333334,13.8,daily_probe_mean,daily_probe_mean__110P04664__MD,5.0,0.6204836822995429,True
daily_probe_mean__110P04664__PM,,110P04664,I95HOV_NB,,DailyMean,PM,14.916666666666666,15.291666666666666,16.208333333333332,1.5416666666666667,,,46.30666666666667,,,,,12.0,NORTHBOUND,False,I95HOV_NB,110P04664,daily_probe_mean,6,15.0,15.5,0.1717960677340692,0.6666666666666666,15.25,daily_probe_mean,daily_probe_mean__110P04664__PM,4.0,0.1767766952966369,True
state_transition__I95HOV_NB::110P04665__Weekday__0017,I95HOV_NB::110P04665,110P04665,I95HOV_NB,20.0,Weekday,MD,13.0,14.0,16.0,3.25,195.0,51.5837,42.254285714285714,45.29249077009946,5979.8484174266605,2.9899242087133304,0.2207921428088444,13.1,NORTHBOUND,False,I95HOV_NB,110P04665,average_weekday,0,,,,0.0,13.392857142857142,daily_probe_mean,daily_probe_mean__110P04665__MD,7.0,0.4974424384708614,True
daily_probe_mean__110P04665__PM,,110P04665,I95HOV_NB,,DailyMean,PM,15.272727272727273,16.318181818181817,17.613636363636363,2.590909090909091,,,37.83272727272727,,,,,13.1,NORTHBOUND,False,I95HOV_NB,110P04665,daily_probe_mean,11,15.0,18.5,1.1874864070557394,0.36363636363636365,16.75,daily_probe_mean,daily_probe_mean__110P04665__PM,4.0,1.6298006013006623,False
state_transition__I95HOV_NB::110P04666__Weekday__0018,I95HOV_NB::110P04666,110P04666,I95HOV_NB,17.0,Weekday,MD,11.75,14.75,19.25,7.75,465.0,50.484,32.01826086956522,40.79389050745888,13817.078297764803,6.908539148882403,0.576725238315092,15.0,NORTHBOUND,False,I95HOV_NB,110P04666,average_weekday,0,,,,0.0,13.583333333333334,daily_probe_mean,daily_probe_mean__110P04666__MD,3.0,1.0274023338281628,False
daily_probe_mean__110P04666__PM,,110P04666,I95HOV_NB,,DailyMean,PM,13.529411764705882,16.61764705882353,18.544117647058822,5.264705882352941,,,24.501176470588234,,,,,15.0,NORTHBOUND,False,I95HOV_NB,110P04666,daily_probe_mean,17,15.0,18.5,1.0816573852019584,0.35294117647058826,16.166666666666668,daily_probe_mean,daily_probe_mean__110P04666__PM,6.0,1.0671873729054748,False
daily_probe_mean__110P04667__MD,,110P04667,I95HOV_NB,,DailyMean,MD,13.041666666666666,13.875,16.083333333333332,3.2916666666666665,,,39.608333333333334,,,,,17.0,NORTHBOUND,False,I95HOV_NB,110P04667,daily_probe_mean,6,12.5,14.75,0.9213893494789992,0.5,14.75,daily_probe_mean,daily_probe_mean__110P04667__MD,3.0,0.0,True
